cl_id,us_id,confidence
35962,870533,0.99606043
336331,1317207,0.99606043
326492,98419,0.99606043
261578,1336343,0.99606043
344912,949074,0.99605745
69184,828748,0.99605036
315774,1366188,0.99605036
233928,692297,0.99604917
214195,608900,0.9960476
420756,784388,0.9960459
231295,601471,0.9960459
69786,85429,0.99604553
206040,842000,0.99604553
38747,440020,0.9960441
369075,719202,0.9960441
360761,1264219,0.9960441
348151,1157728,0.9960441
332139,1414519,0.9960441
255787,1110548,0.9960441
247702,1067694,0.9960441
220391,1399196,0.9960441
220378,1346897,0.9960441
194586,1294840,0.9960441
185034,74972,0.9960441
7664,1242521,0.9960412
5958,1121238,0.9960412
409418,970524,0.9960412
362640,965375,0.9960412
9955,1537192,0.9960403
59271,670469,0.9960403
409843,363160,0.9960403
402037,1627126,0.9960403
270658,1474076,0.9960403
85636,1683570,0.9960395
69883,1713703,0.9960395
55130,7809,0.9960395
376517,1149339,0.9960395
374847,582196,0.9960395
374481,26670,0.9960395
36392,1090038,0.9960395
361101,1724400,0.9960395
32680,1572737,0.9960395
285138,327797,0.9960395
10203,1190812,0.9960395
282412,448662,0.99603814
266394,1661359,0.99603814
87563,383178,0.996037
409819,1780012,0.996037
371870,244592,0.996037
3962,1072238,0.9960312
165323,1832,0.9960312
89091,476550,0.9960306
82808,474201,0.9960306
50445,371364,0.9960306
30616,1987590,0.9960306
300534,1108386,0.9960306
289382,1886311,0.9960306
274363,1302674,0.9960306
271581,1613096,0.9960306
213029,96505,0.9960306
187730,1979621,0.9960306
118509,153287,0.9960306
46298,1216808,0.9960288
292604,895054,0.9960288
214500,1436236,0.9960288
20324,938058,0.9960288
241035,1148339,0.99602616
310289,381806,0.99602354
309551,355826,0.99602354
279910,635252,0.99602354
108370,461836,0.9960219
375331,361171,0.9960211
45244,1101984,0.9960153
299463,1511446,0.99601483
316642,532588,0.99601185
316636,297235,0.99601185
98624,1249834,0.9960103
61699,981448,0.9960039
58988,270250,0.9960039
385442,269804,0.9960039
385089,691827,0.9960039
374719,263037,0.9960039
3548,259843,0.9960039
299509,259720,0.9960039
223424,25459,0.9960039
175596,1985031,0.9960039
166809,1228670,0.9960039
14368,239417,0.99600327
403455,858202,0.996002
117446,780779,0.9960007
117445,295969,0.9960007
89247,160839,0.9959974
248869,150735,0.9959974
136943,1283705,0.9959974
343904,1150925,0.9959949
122798,232918,0.9959949
307871,773876,0.9959919
284884,12357,0.9959919
194050,1150084,0.9959919
366185,1629713,0.9959866
249656,1197173,0.9959866
82317,1664270,0.99598455
28268,1361531,0.99598455
127767,911566,0.99598455
86019,1265891,0.99598175
68103,998515,0.99598175
67368,951071,0.99598175
52833,213809,0.99598175
52738,1988220,0.99598175
48794,834797,0.99598175
417645,1985222,0.99598175
389786,1667251,0.99598175
324407,950532,0.99598175
265814,1159222,0.99598175
192710,1554953,0.99598175
191691,1123737,0.99598175
157588,809371,0.99598175
157162,712480,0.99598175
142591,1397144,0.99598175
80701,1472479,0.9959786
75318,1089826,0.9959786
174947,1765812,0.9959786
94028,6071,0.9959783
92160,28872,0.9959783
62136,938642,0.9959783
418829,22137,0.9959783
40205,1386731,0.9959783
399039,21252,0.9959783
392317,959192,0.9959783
39128,1447424,0.9959783
370165,1680537,0.9959783
36528,90985,0.9959783
348147,1272358,0.9959783
335550,1197917,0.9959783
332355,1321695,0.9959783
268305,1530449,0.9959783
264963,743332,0.9959783
264127,1628687,0.9959783
22184,966940,0.9959783
210924,1339975,0.9959783
167703,1023902,0.9959783
126076,866991,0.9959783
121627,11340,0.9959783
119352,1017153,0.9959783
43565,580832,0.9959761
360404,959067,0.9959761
261771,670410,0.9959761
178018,851647,0.9959761
167959,1047792,0.9959761
322346,1493842,0.99597585
346040,1306163,0.9959735
186124,162267,0.9959735
10739,909949,0.9959735
380228,110048,0.9959668
396180,480105,0.99596554
59514,704106,0.99596447
21783,1789389,0.9959642
75522,95475,0.9959625
407753,271187,0.9959625
403358,954417,0.9959625
322932,94734,0.9959625
308988,580761,0.9959625
119460,552459,0.9959625
70697,16697,0.99596107
290217,1794470,0.99596107
195898,1364563,0.99596107
335059,658129,0.9959606
69960,701810,0.9959579
309856,609496,0.9959579
271705,1701054,0.9959579
128166,1512756,0.9959579
328478,921160,0.9959554
108107,277729,0.9959554
359622,1022340,0.9959541
89994,973664,0.9959521
416797,326748,0.9959521
393918,301231,0.9959521
361909,1702223,0.9959521
349117,970165,0.9959521
342540,930913,0.9959521
326259,1553407,0.9959521
319598,1546743,0.9959521
318568,833251,0.9959521
303251,891433,0.9959521
301276,936039,0.9959521
290354,454425,0.9959521
271130,241617,0.9959521
237282,876053,0.9959521
213466,1853351,0.9959521
207232,815921,0.9959521
206833,876619,0.9959521
194037,1823481,0.9959521
1932,1522472,0.9959521
171915,1589699,0.9959521
168535,1569654,0.9959521
13017,868117,0.9959521
10528,789494,0.9959521
417849,864115,0.9959511
356319,564000,0.9959511
294455,542966,0.9959511
276416,81343,0.9959511
332203,1277966,0.99594516
357771,619594,0.99594444
12127,899813,0.9959428
323012,464721,0.9959401
30178,919038,0.9959401
82132,836344,0.9959395
85661,1505597,0.9959316
83898,1417236,0.9959316
387261,625136,0.9959316
37173,1621649,0.9959316
337034,1985917,0.9959316
313967,812719,0.9959316
307074,1325099,0.9959316
285265,1165126,0.9959316
263644,1615269,0.9959316
227296,352353,0.9959316
215151,615518,0.9959316
20591,1057388,0.9959316
192452,1142379,0.9959316
50764,452411,0.9959281
40009,324616,0.9959281
366146,1807442,0.9959281
298810,1713789,0.9959281
231676,170312,0.9959281
122779,1540118,0.9959281
7193,1078395,0.9959274
49525,304458,0.9959274
398669,1490956,0.9959274
2978,1961458,0.9959274
281503,1633060,0.9959274
259970,1337402,0.9959274
25188,1999563,0.9959274
134469,549788,0.9959274
119415,1790528,0.9959274
24666,1763411,0.9959267
416755,1259061,0.99592644
37490,909971,0.9959191
372979,248410,0.9959173
339927,1955843,0.9959173
213238,527871,0.9959173
204313,462798,0.9959173
150074,456433,0.9959173
13280,1890989,0.9959173
79436,1182033,0.995917
358604,85348,0.995917
346727,772110,0.995917
291149,1113873,0.995917
289180,175359,0.995917
252369,1029492,0.995917
146856,1493582,0.995917
8901,1541313,0.9959129
70903,378338,0.9959129
58210,242571,0.9959129
14111,1625467,0.995911
89162,1533744,0.99590904
9858,256188,0.9959073
50245,1876131,0.9959073
417618,117790,0.9959073
401058,684892,0.9959073
38789,1673710,0.9959073
372584,828200,0.9959073
355677,1165217,0.9959073
34371,1671137,0.9959073
307944,67695,0.9959073
300260,1276156,0.9959073
300167,1579210,0.9959073
299970,1168070,0.9959073
287413,970934,0.9959073
265887,1484374,0.9959073
222866,67623,0.9959073
201824,1368302,0.9959073
195868,1817869,0.9959073
154334,1803183,0.9959073
113491,1019518,0.9959073
112910,1775049,0.9959073
80555,112722,0.9959062
33067,840806,0.9959062
60604,590927,0.9959054
53793,58503,0.9959054
41902,1337292,0.9959054
222520,672739,0.9959007
342189,531405,0.9958968
201447,1981671,0.9958968
166562,188200,0.9958968
108569,1510716,0.9958966
302828,93359,0.9958953
289110,93224,0.9958953
280362,92846,0.9958953
154316,92714,0.9958953
342755,1709392,0.9958921
325931,1237659,0.9958921
47334,965987,0.99588954
384503,957945,0.99588954
342493,560905,0.99588954
269144,368382,0.99588954
254974,311335,0.99588954
201253,816929,0.99588954
113654,192548,0.99588954
417905,169939,0.9958889
38316,1027372,0.9958889
350522,1887316,0.9958889
350136,1283094,0.9958889
300044,1342352,0.9958889
297409,1007961,0.9958889
28674,83028,0.9958889
224034,1666662,0.9958889
164272,623081,0.9958889
44055,286715,0.99588853
197076,275759,0.99588853
115693,251614,0.99588853
56561,439412,0.9958866
111180,1728304,0.9958775
383781,1773838,0.9958669
340732,713235,0.9958669
22266,1434308,0.9958669
193145,8805,0.9958669
188851,724133,0.9958669
160309,794048,0.9958669
13216,489345,0.9958669
125272,2753,0.9958638
80947,254940,0.99585897
426287,1648646,0.99585897
39901,1645509,0.99585897
372315,1299136,0.99585897
304525,1263587,0.99585897
25463,1465233,0.99585897
239597,1157506,0.99585897
12434,810782,0.99585897
114286,1090256,0.99585897
391131,952843,0.99585813
322913,1555188,0.99585694
152637,887593,0.9958566
5534,872831,0.9958553
417,500985,0.9958553
324539,725421,0.9958553
30399,296037,0.9958553
276425,865910,0.9958553
339929,421550,0.99585176
196051,1874192,0.99585176
70880,1283133,0.99585086
70392,228156,0.99585086
59192,557310,0.99585086
411791,1233168,0.99585086
365656,1890253,0.99585086
36163,1729057,0.99585086
33255,1164983,0.99585086
418894,483753,0.99585074
378976,986072,0.99585074
378617,404898,0.99585074
335908,1735447,0.99585074
286005,1170973,0.99585074
23425,97512,0.99585074
2225,738355,0.99585074
155849,563681,0.99585074
45185,601621,0.9958503
44667,1963912,0.9958503
123196,513679,0.9958499
122944,401254,0.9958499
11507,825197,0.9958499
86655,1270756,0.99584466
412541,473729,0.99584466
328829,1423896,0.99584466
328649,1190585,0.99584466
304242,961010,0.99584466
284345,154296,0.99584466
167983,953878,0.99584466
138874,646295,0.99584466
176245,728595,0.99583966
5062,1735804,0.9958392
356331,739563,0.9958392
22527,585029,0.9958392
400203,1322187,0.99583817
33112,1772965,0.99583817
300218,1396276,0.99583817
167643,1755565,0.99583817
400222,196350,0.99583447
407376,423999,0.99583346
228665,94338,0.99583346
206074,1666018,0.99583346
157785,73991,0.99583346
98591,433533,0.99583054
64864,419009,0.99583054
417397,356047,0.99583054
414624,288608,0.99583054
399516,226401,0.99583054
346522,218030,0.99583054
340330,220315,0.99583054
329375,182585,0.99583054
307370,1813619,0.99583054
301247,1814130,0.99583054
300715,1798359,0.99583054
284963,1766392,0.99583054
262771,1706674,0.99583054
241858,77680,0.99583054
238852,1692874,0.99583054
235796,1670889,0.99583054
231333,1656799,0.99583054
206792,1595046,0.99583054
204438,1590105,0.99583054
199141,1362066,0.99583054
182072,1512777,0.99583054
175666,1234606,0.99583054
174179,1064955,0.99583054
155366,1280363,0.99583054
113540,767453,0.99583054
63051,865939,0.99582314
264578,88069,0.9958228
238985,1505886,0.9958228
63483,746726,0.9958215
59272,1744704,0.9958215
322157,745660,0.9958215
273357,126351,0.99582076
407293,746580,0.995819
409142,692675,0.9958179
391430,1807533,0.9958173
239742,1677799,0.9958173
77610,405623,0.99581075
425600,318549,0.99581075
50081,1902682,0.9958029
313970,893006,0.9958021
27322,1931048,0.9958021
269919,1571826,0.9958021
165230,1309292,0.9958021
59742,1748991,0.99580145
361594,561090,0.99580145
175642,308999,0.99580145
140790,762531,0.99580145
57152,67515,0.99579906
423194,594434,0.99579906
366453,55064,0.99579906
21242,758373,0.99579906
122751,1929179,0.99579906
70028,722836,0.9957985
411269,717328,0.9957985
96407,1651312,0.9957953
46538,1953009,0.99579465
405235,1366414,0.99579465
360718,784724,0.99579364
290316,1795729,0.9957902
193516,1428964,0.9957902
155254,528674,0.99578905
28250,1364686,0.9957874
378918,514301,0.9957848
75043,861416,0.99578243
68690,819328,0.99578243
415904,737217,0.99578243
384234,225136,0.99578243
3522,916677,0.99578243
307698,1799771,0.99578243
302928,1592150,0.99578243
281478,1535286,0.99578243
279927,1494501,0.99578243
270991,1343001,0.99578243
20585,1624040,0.99578243
171958,1254984,0.99578243
155449,819773,0.99578243
153852,1019693,0.99578243
126389,727234,0.99578243
124781,600013,0.99578243
90454,1027992,0.9957817
85583,994477,0.9957817
54783,821276,0.9957817
54486,1399355,0.9957817
393848,1348841,0.9957817
390006,1160914,0.9957817
384989,683960,0.9957817
361681,1523435,0.9957817
33381,517535,0.9957817
312491,744783,0.9957817
303103,1391548,0.9957817
295661,451035,0.9957817
274000,945880,0.9957817
239879,1451987,0.9957817
208324,190004,0.9957817
161956,516523,0.9957817
12225,74877,0.9957817
119503,28723,0.9957817
109724,691332,0.9957817
82578,1974401,0.99578136
54938,797709,0.99578136
41616,1200471,0.99578136
335870,1302199,0.99578136
299588,1389461,0.99578136
280584,664212,0.99578136
119618,1315072,0.99578136
18298,1790435,0.9957796
25925,1290173,0.9957782
215737,894791,0.9957782
151276,286265,0.9957782
187581,1967757,0.99577355
119747,418089,0.99577355
409018,942284,0.99577224
405194,376503,0.99577224
404467,357454,0.99577224
403631,340736,0.99577224
397756,1566025,0.99577224
343431,321672,0.99577224
230667,267191,0.99577224
314904,8984,0.9957706
385533,341607,0.99576974
384974,1348806,0.9957693
407548,1512184,0.9957676
23992,209284,0.9957676
77208,1499923,0.9957669
55710,1497890,0.9957669
36468,1517865,0.9957669
14400,1469705,0.9957669
290302,1087758,0.9957621
286193,597538,0.9957621
95869,37522,0.99576026
79458,1984063,0.99576026
72253,89598,0.99576026
71430,1924346,0.99576026
424733,1477429,0.99576026
418251,1482761,0.99576026
410049,1513150,0.99576026
353036,1112827,0.99576026
352512,76626,0.99576026
347974,1126971,0.99576026
324424,211844,0.99576026
285776,1052199,0.99576026
269337,632050,0.99576026
259229,327102,0.99576026
149930,496280,0.99576026
101706,966561,0.99576026
338511,1468028,0.9957598
134368,792280,0.9957598
49515,419350,0.99575436
184961,800448,0.9957539
59984,545874,0.9957498
404311,531603,0.9957498
367372,500268,0.9957498
241687,964106,0.9957432
275854,240203,0.9957419
359898,1872381,0.99573606
337490,1773001,0.99573606
210379,1613738,0.99573606
210202,1385067,0.99573606
403790,670366,0.995733
95989,779928,0.9957312
95026,1665035,0.9957312
90161,515373,0.9957312
410531,1713643,0.9957312
381920,1241112,0.9957312
361363,1557842,0.9957312
360210,1309939,0.9957312
25666,748128,0.9957312
239004,403810,0.9957312
202611,58173,0.9957312
130242,400413,0.9957312
109263,1785917,0.9957312
83331,1102294,0.9957296
316261,1017119,0.9957296
98198,643875,0.9957288
50224,466262,0.9957288
396453,426113,0.9957288
392047,341273,0.9957288
348318,317019,0.9957288
120500,283129,0.9957288
385667,241772,0.9957276
139123,1732058,0.9957276
85487,7404,0.99572676
83027,1733586,0.99572676
79542,214077,0.99572676
331705,919153,0.99572676
328963,513288,0.99572676
321490,1652430,0.99572676
307226,1245119,0.99572676
208019,608074,0.99572676
106155,247222,0.99572676
354287,642806,0.99572366
242240,1239885,0.99572366
348008,162457,0.99572223
198120,1849184,0.9957169
189174,346144,0.9957169
126900,1874022,0.9957169
177102,7053,0.9957131
161595,1548919,0.9957131
38557,877502,0.9957098
45658,217207,0.9957096
373629,981680,0.9957096
358591,1924004,0.9957096
358535,60105,0.9957096
333195,601017,0.9957096
8765,1356984,0.995703
81186,1294112,0.995703
390013,1185218,0.995703
164526,1025774,0.995703
59985,705550,0.99570274
95322,960842,0.99570197
289717,763138,0.99570155
122782,694629,0.99570155
228520,250175,0.9957014
119516,1667015,0.9957014
205488,1968460,0.9956969
416502,1247942,0.99568933
269793,516348,0.99568933
245829,796693,0.99568933
245400,1210330,0.99568933
184876,1251382,0.99568933
178309,794144,0.99568933
6432,68129,0.995688
409899,857176,0.995688
373961,807504,0.995688
62340,852891,0.99568456
345300,1963175,0.99568456
263705,1887392,0.99568456
245043,1946801,0.99568456
220186,1211692,0.99568456
158745,609306,0.99568456
47725,817785,0.995682
46155,785379,0.995682
45619,884503,0.995682
45576,383289,0.995682
44567,877590,0.995682
325162,958166,0.99568087
202214,675516,0.99568087
150828,878844,0.9956804
44100,95705,0.99567807
318665,666841,0.99567807
266122,1945113,0.99567807
259268,1700602,0.99567807
226561,1358883,0.99567807
80953,1092836,0.99567455
367960,1776084,0.99567103
339846,1647193,0.99567103
304102,1592412,0.99567103
302332,143882,0.99567103
270721,1416022,0.99567103
220006,1288191,0.99567103
202090,128093,0.99567103
195579,1098977,0.99567103
174931,1083344,0.99567103
174412,1021497,0.99567103
87718,646472,0.99566984
46821,1422953,0.99566984
4554,1223580,0.99566984
423451,1156994,0.99566984
349821,1147154,0.99566984
308839,1134716,0.99566984
86628,1354069,0.99566627
337317,875649,0.99566007
96305,1766046,0.9956579
61242,632642,0.99564695
261930,588034,0.99564695
259204,549226,0.99564695
248497,1205870,0.99564695
215871,1834273,0.99564695
141622,1484191,0.99564695
61258,220617,0.99564683
167619,1997282,0.99564683
388558,1087238,0.9956403
384334,1419776,0.9956403
378402,1400825,0.9956403
366416,1366545,0.9956403
362646,1278316,0.9956403
238999,1251656,0.9956403
16110,983335,0.9956358
421246,693094,0.99563384
165509,1813801,0.99563384
394357,260914,0.995633
163579,724539,0.995633
64841,1824509,0.9956287
290104,1812801,0.9956287
88185,1998629,0.9956263
359255,1367404,0.9956263
297842,471981,0.9956263
149290,1094106,0.9956263
365531,887568,0.9956239
298999,632240,0.99561834
310341,341338,0.9956171
309171,304297,0.9956171
307948,1753338,0.9956171
366608,829574,0.9956151
73224,188360,0.9956122
407545,1223813,0.99561083
223689,870412,0.99561006
202685,295872,0.99561006
421982,1601466,0.9956063
232276,587076,0.9956063
137154,1067584,0.9956025
51624,864385,0.99560213
393449,24966,0.99560213
293812,1966133,0.99560213
177910,1846152,0.99560213
147585,1705069,0.99560213
104084,1962485,0.99560213
416763,956317,0.9955956
405776,1034517,0.9955956
152965,915310,0.9955956
51835,1365471,0.99558455
75770,561802,0.99557966
348615,317668,0.99557966
340388,952793,0.99557966
313606,538564,0.99557966
49702,153040,0.99557203
319120,1808737,0.99557203
380415,447586,0.9955676
215851,22219,0.9955676
185495,342733,0.9955676
120406,1996576,0.9955676
86346,884550,0.9955675
342167,884216,0.9955675
263907,883965,0.9955675
114195,876046,0.9955675
84061,437642,0.9955641
254217,41930,0.9955641
248865,1919551,0.9955641
183284,188846,0.9955641
15584,1796466,0.9955641
355969,651753,0.99555165
255091,645174,0.99555165
133657,409173,0.99555165
59991,822942,0.99555075
301955,165975,0.99555075
226757,113374,0.99555075
206375,1090785,0.99555075
56579,155043,0.9955505
38285,1867476,0.99554706
352596,1385202,0.99554706
350207,998732,0.99554706
340167,941134,0.99554706
69173,1765033,0.9955372
34409,1878991,0.9955372
213902,496406,0.9955372
212973,1634455,0.9955372
367457,1977403,0.9955279
285444,1536339,0.9955279
186949,1455695,0.9955279
179465,1298181,0.9955279
68688,876552,0.99552625
202976,284477,0.99552625
40898,1407600,0.9955227
395621,1265608,0.9955227
95702,1843487,0.9955194
87369,1948443,0.9955194
418707,1904499,0.9955194
40420,1958373,0.9955194
349602,1795997,0.9955194
340243,1653117,0.9955194
290110,1770958,0.9955194
281697,64136,0.9955194
227513,165822,0.9955194
213785,1513201,0.9955194
162507,556516,0.9955194
134006,1844595,0.9955194
107832,419998,0.9955194
356558,781018,0.99550444
312249,847503,0.99550444
81129,719533,0.9955031
423783,423174,0.9955031
392158,1220012,0.9955031
37930,259419,0.9955031
347595,1807404,0.9955031
277405,1190769,0.9955031
276027,781415,0.9955031
23836,771762,0.9955031
21378,744713,0.9955031
2009,1748637,0.9955031
154090,1718650,0.9955031
142003,1029237,0.9955031
389113,865769,0.9955014
387322,946130,0.9955014
340652,1556706,0.9955014
72744,907253,0.9955012
47232,415210,0.9955012
421989,852164,0.9955012
416960,851871,0.9955012
40776,503303,0.9955012
362597,427731,0.9955012
358466,1360946,0.9955012
220469,427679,0.9955012
195781,1329497,0.9955012
173165,1074615,0.9955012
342655,1463318,0.9955005
367852,1960505,0.9954959
362735,1288756,0.9954959
98479,499932,0.9954951
97631,1883553,0.9954951
97495,1454482,0.9954951
90761,983408,0.9954951
90719,669873,0.9954951
85684,1845861,0.9954951
85381,1366291,0.9954951
83937,1052383,0.9954951
83178,1770886,0.9954951
83043,616849,0.9954951
78173,796229,0.9954951
77810,917130,0.9954951
77212,972308,0.9954951
76277,1891328,0.9954951
73394,474011,0.9954951
72974,1125470,0.9954951
66308,807283,0.9954951
65509,773610,0.9954951
64179,784462,0.9954951
49720,1422412,0.9954951
424528,547996,0.9954951
420995,161675,0.9954951
419734,586615,0.9954951
417336,442059,0.9954951
405549,976522,0.9954951
405422,528787,0.9954951
405308,783134,0.9954951
402019,1346555,0.9954951
399752,1630862,0.9954951
398690,900327,0.9954951
398364,728636,0.9954951
394906,609912,0.9954951
394612,709156,0.9954951
39370,457397,0.9954951
393157,824256,0.9954951
392324,1606368,0.9954951
391886,995661,0.9954951
391646,917513,0.9954951
390106,259835,0.9954951
38833,980049,0.9954951
385825,1638072,0.9954951
382308,316260,0.9954951
377513,665264,0.9954951
377303,1157517,0.9954951
372720,1977336,0.9954951
372492,111093,0.9954951
37093,1997392,0.9954951
370713,622551,0.9954951
370474,1644729,0.9954951
369964,678290,0.9954951
363148,763010,0.9954951
362297,1942456,0.9954951
362120,305874,0.9954951
361652,1929903,0.9954951
358928,503717,0.9954951
358143,1127615,0.9954951
357451,801765,0.9954951
356540,282550,0.9954951
354902,783610,0.9954951
353931,913414,0.9954951
351883,592333,0.9954951
34289,720346,0.9954951
339306,1517206,0.9954951
338289,635360,0.9954951
335840,1826618,0.9954951
332818,1887130,0.9954951
332699,1261528,0.9954951
328247,201304,0.9954951
327017,1925280,0.9954951
326057,415927,0.9954951
314221,1782805,0.9954951
31378,903664,0.9954951
305858,551075,0.9954951
304341,994252,0.9954951
303569,1956388,0.9954951
301525,747993,0.9954951
299895,694471,0.9954951
299837,344964,0.9954951
298912,858191,0.9954951
297890,69635,0.9954951
297772,421873,0.9954951
295342,862735,0.9954951
29288,694672,0.9954951
289359,1910094,0.9954951
287457,193392,0.9954951
287116,1619485,0.9954951
274882,1642577,0.9954951
271,1136934,0.9954951
268696,1998368,0.9954951
268196,661099,0.9954951
25777,384253,0.9954951
257736,896950,0.9954951
25527,289628,0.9954951
253662,656526,0.9954951
246016,884943,0.9954951
244051,690838,0.9954951
242855,1847671,0.9954951
242121,589865,0.9954951
239873,618902,0.9954951
238019,1074784,0.9954951
237378,1798702,0.9954951
236290,787187,0.9954951
236101,1534248,0.9954951
235484,415130,0.9954951
233598,637534,0.9954951
231599,1383233,0.9954951
23087,1655126,0.9954951
226323,364440,0.9954951
225744,1885565,0.9954951
225122,1979658,0.9954951
224982,1176535,0.9954951
224774,174129,0.9954951
224556,1143034,0.9954951
221282,1736555,0.9954951
220719,1171159,0.9954951
218329,930667,0.9954951
217539,678681,0.9954951
215526,399048,0.9954951
210283,1212597,0.9954951
204715,247486,0.9954951
204419,435622,0.9954951
201986,314492,0.9954951
200586,1794476,0.9954951
199588,1992241,0.9954951
197263,1861081,0.9954951
196814,1291138,0.9954951
193658,158243,0.9954951
193017,1876747,0.9954951
189859,169447,0.9954951
189568,1530567,0.9954951
184561,1331824,0.9954951
182951,694937,0.9954951
176660,349626,0.9954951
173237,68673,0.9954951
173206,106920,0.9954951
172348,1156482,0.9954951
168696,1836445,0.9954951
166645,916703,0.9954951
16650,1008716,0.9954951
163628,1766478,0.9954951
162228,273785,0.9954951
161627,870437,0.9954951
161607,373767,0.9954951
161463,1155204,0.9954951
158598,832200,0.9954951
158570,1219558,0.9954951
157921,1148416,0.9954951
156548,807605,0.9954951
156038,1938957,0.9954951
151500,266967,0.9954951
15008,507061,0.9954951
14887,634119,0.9954951
147424,350305,0.9954951
145678,1061770,0.9954951
145625,681057,0.9954951
14470,941414,0.9954951
142413,1913361,0.9954951
141303,35924,0.9954951
136433,21035,0.9954951
136391,1032871,0.9954951
12358,1613088,0.9954951
123563,845197,0.9954951
119196,977228,0.9954951
112977,562973,0.9954951
111222,106774,0.9954951
111047,1560690,0.9954951
106072,866863,0.9954951
103817,1283283,0.9954951
100963,292818,0.9954951
332059,1722338,0.99549484
96756,978128,0.99549395
201645,51871,0.9954882
294127,1705563,0.99548674
223402,609322,0.99548674
175580,631101,0.99548674
350221,794486,0.9954745
343867,554273,0.9954745
110927,496150,0.9954745
139673,990371,0.9954725
409731,1679253,0.9954687
162548,1325424,0.9954637
165485,449676,0.99546367
162955,915529,0.99546367
416127,145894,0.9954594
95711,760472,0.99545777
416552,427667,0.99545777
352405,1354519,0.99545777
220470,427506,0.99545777
12086,594983,0.99545777
323166,876466,0.99545735
419028,633110,0.9954567
322635,631456,0.9954567
279529,1864387,0.9954567
279151,1822513,0.9954567
400452,858905,0.99545354
160536,633016,0.99545354
385763,886847,0.99545306
385694,782423,0.99545306
80163,618992,0.99545276
129789,736497,0.99545175
110896,839985,0.99545175
134455,809076,0.99545
342882,1171384,0.9954478
244340,1979233,0.9954478
61712,861348,0.99544734
275749,860993,0.99544734
365261,1921800,0.99544513
359630,271623,0.99544513
84227,1314284,0.99544084
7846,1295553,0.99544084
43041,314011,0.99544084
415740,1656807,0.99544084
388617,1631572,0.99544084
369201,1471506,0.99544084
340219,1368203,0.99544084
319597,993215,0.99544084
289068,1423234,0.99544084
275890,1069339,0.99544084
274342,1000058,0.99544084
267213,1216890,0.99544084
264720,1899651,0.99544084
148631,1195070,0.99544084
145299,414067,0.99544084
144726,1846164,0.99544084
144390,1812239,0.99544084
142811,873547,0.99544084
116228,382754,0.99544084
353473,574924,0.99544
220245,50072,0.99544
89281,1548661,0.9954398
69471,799387,0.9954398
55897,1431037,0.9954398
367470,1375756,0.9954398
351668,1358415,0.9954398
346996,1345294,0.9954398
327911,1301236,0.9954398
301632,1277278,0.9954398
271488,1165544,0.9954398
268046,721409,0.9954398
257992,377776,0.9954398
209288,717699,0.9954398
190938,366766,0.9954398
188821,285496,0.9954398
173840,704195,0.9954398
149917,793396,0.9954398
125052,72641,0.9954398
117297,1159628,0.9954398
103191,1934775,0.9954398
418723,1636105,0.99543566
410671,1571536,0.99543566
224914,1132198,0.9954332
235252,970777,0.995432
235079,967447,0.995432
88351,1079529,0.99542797
43460,1902741,0.9954166
62949,5279,0.9954165
411509,1343183,0.9954165
69059,98744,0.99541396
296781,853629,0.9954082
161632,1664793,0.9954082
160136,1554612,0.9954082
215366,85457,0.99540466
123652,1416367,0.99540466
398260,729449,0.9954023
346783,1957584,0.9954023
283811,1883934,0.9954023
227501,60277,0.9954023
135327,597571,0.9954023
323855,1546922,0.9954005
273110,1109291,0.9954005
258668,1099907,0.9954005
69977,858095,0.99540013
23570,225448,0.99540013
385720,88519,0.9953981
229672,953048,0.9953981
139271,387427,0.9953981
134960,949569,0.9953981
83338,461107,0.9953958
210049,424340,0.9953958
174435,329763,0.9953958
160006,319796,0.9953958
310105,828322,0.9953897
288042,93288,0.9953897
315952,811894,0.9953845
50055,1143582,0.9953797
415969,1298843,0.99537957
277229,1334902,0.99537957
58154,232309,0.99537826
45504,209896,0.99537826
408193,246655,0.99537826
401035,1959274,0.99537826
396717,1896546,0.99537826
342978,1411619,0.99537826
261576,319735,0.99537826
178,443969,0.99537826
161921,134777,0.99537826
194488,1277226,0.9953722
331330,1437205,0.9953714
411770,964392,0.995371
135933,190743,0.99536985
366178,1621819,0.99536604
273295,498760,0.99536604
238374,1723399,0.99536604
231317,1519347,0.99536604
182181,825734,0.99536604
159254,1312712,0.99536604
183783,1922783,0.995357
388526,1842369,0.99534565
274816,1376471,0.99534565
373944,1875301,0.99534506
371219,1623510,0.99534506
217662,1484392,0.99534506
87881,981840,0.9953444
80637,941327,0.9953444
425397,937073,0.9953444
417533,932316,0.9953444
3638,929461,0.9953444
357759,917651,0.9953444
352598,904118,0.9953444
346710,901400,0.9953444
268998,899340,0.9953444
265341,890928,0.9953444
238614,88072,0.9953444
155492,826330,0.9953444
154173,818666,0.9953444
139899,784870,0.9953444
13349,76377,0.9953444
181358,1780975,0.99533945
99636,1507978,0.99532485
299665,641813,0.99532247
244984,584335,0.99532247
314902,22693,0.9953215
409616,502833,0.9953179
253546,643283,0.9953162
72825,37028,0.9953149
340585,371379,0.9953149
310268,53067,0.9953149
281714,1481477,0.9953149
134788,794565,0.9953123
337872,1638928,0.99530643
275968,596383,0.99530643
79724,497733,0.99529856
334824,93717,0.99529856
170030,897861,0.99529773
107304,1942777,0.99529773
385669,684752,0.9952948
203797,1693031,0.9952948
144779,662656,0.9952948
158582,1926533,0.9952915
